data,player,language,publishedAt,short,sentiment
"   nach dem schwachen saisonstart gehoren die leverkusener zu den starksten teams in deutschland, der trainer ist endgultig im klub angekommen, und diaby sagt: ,,bayerleverkusen hat die spieler, um die europaleague zu gewinnen."" zudem ist alonso, der zweimal die championsleague sowie die weltmeisterschaft und ebenfalls zweimal die europameisterschaft gewann, gut vertraut mit den mechanismen sehr grosser spiele",diaby,de,2023-04-20T15:41:59Z,"nach dem schwachen saisonstart gehoren die leverkusener zu den starksten teams in deutschland, der trainer ist endgultig im klub angekommen, und diaby sagt: ,,bayerleverkusen hat die spieler, um die europaleague zu gewinnen",3
"diaby (l.), bayerleverkusen :-schutze, und bakker, der das : besorgt, feiern zusammen  sie sind fussball-deutschlands letztes europa-eisen im feuer!  bayerleverkusen schlagt im viertelfinale der europaleague union saint-gilloise : (hinspiel :)",diaby,de,2023-04-20T20:50:39Z,diaby (l,3
"diaby brachte die mannschaft von trainer alonso in brussel nach sekunden in fuhrung, bakker (.), frimpong (.) und adam hlozek (.) legten nach",diaby,de,2023-04-20T20:51:25Z,"diaby brachte die mannschaft von trainer alonso in brussel nach sekunden in fuhrung, bakker (",1
"senne lynen fing den doppelpass zwischen wirtz und diaby eigentlich ab, spitzelte den ball aber dadurch diaby in den fuss",diaby,de,2023-04-20T20:54:03Z,"senne lynen fing den doppelpass zwischen wirtz und diaby eigentlich ab, spitzelte den ball aber dadurch diaby in den fuss",3
"diaby brachte die mannschaft von trainer alonso am donnerstag in brussel nach sekunden in fuhrung, bakker (.), frimpong (.) und adam hlozek (.) legten nach",diaby,de,2023-04-20T20:55:54Z,"diaby brachte die mannschaft von trainer alonso am donnerstag in brussel nach sekunden in fuhrung, bakker (",1
"diaby brachte die mannschaft von trainer alonso in brussel schon nach sekunden in fuhrung, bakker (.), frimpong (.) und adam hlozek (.) legten nach",diaby,de,2023-04-20T21:03:29Z,"diaby brachte die mannschaft von trainer alonso in brussel schon nach sekunden in fuhrung, bakker (",1
 bayerleverkusen fuhrte in brussel dank traumstarts durch diaby (.) und spater bakker (.) sowie frimpong (.) mit : und liess sich den aufstieg nicht mehr nehmen,diaby,de,2023-04-20T21:11:48Z,bayerleverkusen fuhrte in brussel dank traumstarts durch diaby (,5
"torschutzen unter sich: diaby (links, treffer zum : fur bayerleverkusen) gratuliert bakker (treffer zum :)",diaby,de,2023-04-20T21:15:24Z,"torschutzen unter sich: diaby (links, treffer zum : fur bayerleverkusen) gratuliert bakker (treffer zum :)",3
 bayerleverkusen fuhrte in brussel dank traumstart durch diaby (.) und spater bakker (.) sowie frimpong (.) mit : und liess sich den aufstieg nicht mehr nehmen,diaby,de,2023-04-21T04:27:00Z,bayerleverkusen fuhrte in brussel dank traumstart durch diaby (,5
"party mit den fans: die bayerleverkusen-profis diaby (v.l.), lukas hradecky, wirtz, karim bellarabi, hincapie und tah  halbfinale!  bayerleverkusen sturmte mit einem :-sieg uber royale union saint-gilloise ins semifinale der europaleague",diaby,de,2023-04-21T07:56:02Z,party mit den fans: die bayerleverkusen-profis diaby (v,4
fur bayerleverkusen trafen diaby (,diaby,de,2023-04-21T09:05:10Z,fur bayerleverkusen trafen diaby (,5
" dass sein team schon nach sekunden unter glucklichen umstanden in fuhrung gehen wurde - torschutze diaby erhielt die vorlage von gegnerseite -, konnte zwar selbst der fussballweise alonso nicht voraussehen",diaby,de,2023-04-21T10:02:05Z,"dass sein team schon nach sekunden unter glucklichen umstanden in fuhrung gehen wurde - torschutze diaby erhielt die vorlage von gegnerseite -, konnte zwar selbst der fussballweise alonso nicht voraussehen",3
torschutzen unter sich: bakker feiert mit diaby  auf der linken defensiv-seite sucht bayerleverkusen seit jahren nach einer top-verstarkung,diaby,de,2023-04-21T13:21:07Z,torschutzen unter sich: bakker feiert mit diaby  auf der linken defensiv-seite sucht bayerleverkusen seit jahren nach einer top-verstarkung,5
nachstes upgrade nach bayerleverkusen-triumph  nach dem leverkusener einzug ins europa-league-halbfinale erhalt die rttf-karte von diaby in fut ein weiteres upgrade,diaby,de,2023-04-21T14:17:51Z,nachstes upgrade nach bayerleverkusen-triumph  nach dem leverkusener einzug ins europa-league-halbfinale erhalt die rttf-karte von diaby in fut ein weiteres upgrade,5
"aus dem nichts sorgte hincapie (.) mit einem lattentreffer aus rund metern fur die beste bayerleverkusen-szene bis dahin, bayerleverkusen war nun aktiver und belohnte sich: hlozek vollendete einen konter nach einer scharfen hereingabe von diaby technisch stark mit links",diaby,de,2023-04-23T17:26:22Z,") mit einem lattentreffer aus rund metern fur die beste bayerleverkusen-szene bis dahin, bayerleverkusen war nun aktiver und belohnte sich: hlozek vollendete einen konter nach einer scharfen hereingabe von diaby technisch stark mit links",5
"doch dann bekamen sie plotzlich die konterchance schlechthin, als bakker, demirbay und diaby nach einem leipziger eckball zu dritt gegen einen aufs tor zuliefen und den ball vertandelten (.)",diaby,de,2023-04-23T17:26:57Z,"doch dann bekamen sie plotzlich die konterchance schlechthin, als bakker, demirbay und diaby nach einem leipziger eckball zu dritt gegen einen aufs tor zuliefen und den ball vertandelten (",2
"andrich hatte einen exzellenten pass in die tiefe auf diaby gespielt, der den ball in den rucken der abwehr weiterleitete, von wo hlozek aus elf metern zum : traf",diaby,de,2023-04-23T17:33:57Z,"andrich hatte einen exzellenten pass in die tiefe auf diaby gespielt, der den ball in den rucken der abwehr weiterleitete, von wo hlozek aus elf metern zum : traf",1
"der angriff war uber rechts erfolgt, uber die seite von frimpong und diaby, der auch die vorlage zum treffer gab",diaby,de,2023-04-23T18:00:31Z,"der angriff war uber rechts erfolgt, uber die seite von frimpong und diaby, der auch die vorlage zum treffer gab",1
" dabei schaut der schweizer nicht nur auf diaby, der bereits funf tore in den bisherigen sieben bundesligaduellen gegen union bejubeln durfte",diaby,de,2023-04-27T12:25:55Z,"dabei schaut der schweizer nicht nur auf diaby, der bereits funf tore in den bisherigen sieben bundesligaduellen gegen union bejubeln durfte",5
"wirtz, bakker, naturlich diaby, dahinter ex-unioner andrich als aggressive leader wussten zu wirbeln",diaby,de,2023-04-29T15:22:00Z,"wirtz, bakker, naturlich diaby, dahinter ex-unioner andrich als aggressive leader wussten zu wirbeln",3
" bayers gefahrlichste szene leitete bemerkenswerterweise der ehemalige unioner andrich mit einer balleroberung noch in der berliner halfte ein, der schuss von diaby ging aber druber",diaby,de,2023-04-29T15:30:03Z,"bayers gefahrlichste szene leitete bemerkenswerterweise der ehemalige unioner andrich mit einer balleroberung noch in der berliner halfte ein, der schuss von diaby ging aber druber",1
"azmoun), diaby (",diaby,de,2023-04-29T15:32:17Z,"azmoun), diaby (",3
minute uber wirtz und diaby,diaby,de,2023-04-29T15:37:30Z,minute uber wirtz und diaby,1
"bayers gefahrlichste szene leitete bemerkenswerterweise der ehemalige unioner andrich mit einer balleroberung noch in der berliner halfte ein, der schuss von diaby ging aber druber",diaby,de,2023-04-29T15:37:38Z,"bayers gefahrlichste szene leitete bemerkenswerterweise der ehemalige unioner andrich mit einer balleroberung noch in der berliner halfte ein, der schuss von diaby ging aber druber",1
"und das fand ausdruck in einem blitzkonter, bei dem wirtz den ball auf diaby ablegte",diaby,de,2023-04-29T18:35:16Z,"und das fand ausdruck in einem blitzkonter, bei dem wirtz den ball auf diaby ablegte",1
"amiri war der held im hinspiel beim :-sieg in mungersdorf: kurz nach seiner einwechselung traf er per freistoss zum :, bayerleverkusen drehte die partie anschliessend durch diaby () komplett",diaby,de,2023-05-01T16:20:02Z,"amiri war der held im hinspiel beim :-sieg in mungersdorf: kurz nach seiner einwechselung traf er per freistoss zum :, bayerleverkusen drehte die partie anschliessend durch diaby () komplett",3
" ""haben keine zukunft in paris: neymar (l.) und messi  heisse psg-kandidaten fur den sommer: neapels super-sturmer victor osimhen und bayerleverkusen-star diaby",diaby,de,2023-05-05T10:22:34Z,) und messi  heisse psg-kandidaten fur den sommer: neapels super-sturmer victor osimhen und bayerleverkusen-star diaby,5
"beim wolfsburger : in bayerleverkusen hatte diaby bayerleverkusen in fuhrung gebracht, andrich traf schliesslich zum wolfsburger ausgleich ins eigene netz",diaby,de,2023-05-22T12:15:46Z,"beim wolfsburger : in bayerleverkusen hatte diaby bayerleverkusen in fuhrung gebracht, andrich traf schliesslich zum wolfsburger ausgleich ins eigene netz",1
"bei der dritten chance der gastgeber in einer insgesamt unspektakularen ersten halbzeit war olschowsky dann zur stelle: er parierte den schuss von adli aus spitzem winkel, den zweiten versuch setzte diaby weit druber (.)",diaby,de,2023-05-21T19:46:28Z,"bei der dritten chance der gastgeber in einer insgesamt unspektakularen ersten halbzeit war olschowsky dann zur stelle: er parierte den schuss von adli aus spitzem winkel, den zweiten versuch setzte diaby weit druber (",1
"auf der gegenseite vergab diaby (.) die vorentscheidung klaglich, einen abpraller schoss der franzose uber das leere tor",diaby,de,2023-05-21T19:39:14Z,auf der gegenseite vergab diaby (,1
" auf der gegenseite vergab diaby (.) die vorentscheidung klaglich, einen abpraller schoss der franzose uber das leere tor",diaby,de,2023-05-21T19:26:11Z,auf der gegenseite vergab diaby (,1
"diaby gewann seine sechs bundesliga-spiele gegen die fohlen alle und war dabei an funf toren beteiligt (ein treffer, vier torvorlagen)",diaby,de,2023-05-20T05:00:50Z,"diaby gewann seine sechs bundesliga-spiele gegen die fohlen alle und war dabei an funf toren beteiligt (ein treffer, vier torvorlagen)",5
dann werden so herausragende hochstgeschwindigkeitsfussballer wie diaby und frimpong vom gegner zu leicht ausgebremst,diaby,de,2023-05-19T10:35:21Z,dann werden so herausragende hochstgeschwindigkeitsfussballer wie diaby und frimpong vom gegner zu leicht ausgebremst,3
"kontersituationen, bayerleverkusen spezialitat, liessen die romer nicht zu, im nahezu einzigen ausnahmefall traf diaby die latte (",diaby,de,2023-05-19T09:15:11Z,"kontersituationen, bayerleverkusen spezialitat, liessen die romer nicht zu, im nahezu einzigen ausnahmefall traf diaby die latte (",4
"die beste gelegenheit fand diaby vor, der den ball aus spitzem winkel an das rechte lattenkreuz knallte (.)",diaby,de,2023-05-19T07:28:00Z,"die beste gelegenheit fand diaby vor, der den ball aus spitzem winkel an das rechte lattenkreuz knallte (",5
"die ersten versuche von demirbay (.) und diaby (.) waren noch eher harmlos, doch dann traf diaby nach schonem pass von wirtz aus spitzem winkel die latte (.)",diaby,de,2023-05-19T07:07:49Z,) und diaby (,4
" zunachst fuhlten demirbay (.) und diaby (.) mit links vor, ehe wirtz den franzosen mit einem steilpass in szene setzte",diaby,de,2023-05-18T22:05:00Z,) und diaby (,4
"   chancen blieben zwar zunachst selten, aber der brillante wirtz hatte einige gute ideen, und einer seiner passe in die tiefe fuhrte zur gefahrlichsten situation der ersten spielhalfte: diaby gelang ein starker abschluss aus recht spitzem winkel an die latte uber der kurzen ecke krachte (.)",diaby,de,2023-05-18T21:16:32Z,"chancen blieben zwar zunachst selten, aber der brillante wirtz hatte einige gute ideen, und einer seiner passe in die tiefe fuhrte zur gefahrlichsten situation der ersten spielhalfte: diaby gelang ein starker abschluss aus recht spitzem winkel an die latte uber der kurzen ecke krachte (",2
"malen setzte sich im voting gegen diaby und frimpong von bayerleverkusen, benjamin pavard vom fc bayern munchen, timo werner von rb leipzig sowie josha vagnoman vom vfb stuttgart durch",diaby,de,2023-05-18T15:14:06Z,"malen setzte sich im voting gegen diaby und frimpong von bayerleverkusen, benjamin pavard vom fc bayern munchen, timo werner von rb leipzig sowie josha vagnoman vom vfb stuttgart durch",1
"aber vor bayerleverkusen zittert star-trainer mourinho ()!  der portugiese weiss, dass die werkself seine mannschaft mit den schnellen offensivstars wie wirtz (), frimpong () und diaby () uberrennen kann",diaby,de,2023-05-18T10:01:41Z,"aber vor bayerleverkusen zittert star-trainer mourinho ()!  der portugiese weiss, dass die werkself seine mannschaft mit den schnellen offensivstars wie wirtz (), frimpong () und diaby () uberrennen kann",3
"an eine scharfe hereingabe von diaby bekam sardar azmoun den fuss nicht mehr richtig heran (.), ein freistoss von demirbay war fur edmond tapsoba schwer zu nehmen (.)",diaby,de,2023-05-14T15:54:04Z,an eine scharfe hereingabe von diaby bekam sardar azmoun den fuss nicht mehr richtig heran (,2
" an eine scharfe hereingabe von diaby bekam sardar azmoun den fuss nicht mehr richtig heran (.), ein freistoss von demirbay war fur edmond tapsoba schwer zu nehmen (.)",diaby,de,2023-05-14T15:31:56Z,an eine scharfe hereingabe von diaby bekam sardar azmoun den fuss nicht mehr richtig heran (,2
"stuttgart hatte angst, in konter zu laufen und stand defensiv weitaus tiefer als die dadurch felduberlegenen leverkusener, die fruh hatten in fuhrung gehen konnen: nach einer hereingabe von diaby kamen allerdings sardar azmoun und jeremy frimpong jeweils einen schritt zu spat (.)",diaby,de,2023-05-14T15:25:38Z,"stuttgart hatte angst, in konter zu laufen und stand defensiv weitaus tiefer als die dadurch felduberlegenen leverkusener, die fruh hatten in fuhrung gehen konnen: nach einer hereingabe von diaby kamen allerdings sardar azmoun und jeremy frimpong jeweils einen schritt zu spat (",2
das team wird zudem von den beiden bayerleverkusen-profis frimpong und diaby sowie von niclas fullkrug und randal kolo muani erganzt,diaby,de,2023-05-13T10:26:28Z,das team wird zudem von den beiden bayerleverkusen-profis frimpong und diaby sowie von niclas fullkrug und randal kolo muani erganzt,4
 schneller als jungst gegen koln und nun in rom muss es in den nachsten zwei wochen dagegen in bayers offensive zugehen: hochgeschwindigkeitsfussballer wie diaby oder frimpong wirkten zuletzt uberspielt,diaby,de,2023-05-13T10:16:48Z,schneller als jungst gegen koln und nun in rom muss es in den nachsten zwei wochen dagegen in bayers offensive zugehen: hochgeschwindigkeitsfussballer wie diaby oder frimpong wirkten zuletzt uberspielt,4
die rechte seite mit diaby und frimpong hat dabei schon treffer verbuchen konnen,diaby,de,2023-05-13T05:11:59Z,die rechte seite mit diaby und frimpong hat dabei schon treffer verbuchen konnen,4
"besonderes augenmerk liegt zudem auf dem spezialobjekt von diaby, dessen stats die der beliebten road-to-the-finals-karte ubertrifft",diaby,de,2023-05-12T19:18:46Z,"besonderes augenmerk liegt zudem auf dem spezialobjekt von diaby, dessen stats die der beliebten road-to-the-finals-karte ubertrifft",4
" randal kolo muani, niclas fullkrug, diaby, jamal musiala, alphonso davies, matthijs de ligt und frimpong komplettieren die elf der saison",diaby,de,2023-05-12T17:00:00Z,"randal kolo muani, niclas fullkrug, diaby, jamal musiala, alphonso davies, matthijs de ligt und frimpong komplettieren die elf der saison",4
"gegen die roma sah es aus, als seien der bayerleverkusen-elf fantasie und frische abhandengekommen, die einflussreichsten spieler wirken erschopft: wirtz startete stark und verblasste noch starker, frimpong und diaby, das lichtgeschwinde duett an der rechten seite, traten kaum in erscheinung, wie auch hradecky mitbekommen hatte",diaby,de,2023-05-12T10:25:02Z,"gegen die roma sah es aus, als seien der bayerleverkusen-elf fantasie und frische abhandengekommen, die einflussreichsten spieler wirken erschopft: wirtz startete stark und verblasste noch starker, frimpong und diaby, das lichtgeschwinde duett an der rechten seite, traten kaum in erscheinung, wie auch hradecky mitbekommen hatte",2
