data,player,language,publishedAt,Label,sentiment,sentiment_label
hincapie fue titular y disputo los minutos con el bayerleverkusen que empato en casa ante el union saint gilloise por la ida de los cuartos de final de la uefa europaleague este jueves de abril de ,hincapie,es,2023-04-13T21:28:24Z,,5,positiv
 pero ensalzar las recientes victorias consecutivas exige por igual dar reconocimiento al merito del desarrollo defensivo del equipo apuntalando la labor de los dos sudamericanos palacios y hincapie que desde la media cancha refuerzan y dan estabilidad a la zaga tal cual lo hiciera el propio alonso,hincapie,es,2023-04-13T17:04:00Z,,4,neutral
en ecuador se espera que el defensa hincapie tenga accion en esta jornada,hincapie,es,2023-04-13T14:57:13Z,neutral,3,neutral
las familias controladoras no estan todas de acuerdo en como se esta manejando la empresa hay molestias profundas de parte de la familia cuneo con el manejo de carlo solari sus hermanos hincapie y sandro en privado expresan diferencias con carlo y con el gerente general gaston bottazzini el argentino que tomo el mando en ,hincapie,es,2023-04-10T12:13:21Z,negativ,2,neutral
hincapie se ha constituido en figura en el equipo que dirige el espanol vi alonso,hincapie,es,2023-04-08T18:19:01Z,,5,positiv
el ecuatoriano piero hincapie arranco de titular,hincapie,es,2023-04-01T16:20:30Z,neutral,1,negativ
 la lista es liderada por el ingles del borussia dortmund jude bellingham mientras que destacan otros sudamericanos como el brasileno del arsenal gabriel martinelli deg el ecuatoriano del brighton moises caicedo deg su compatriota del bayerleverkusen hincapie deg el brasileno del vasco da gama andrey santos deg y el argentino del manchester united alejandro garnacho deg ,hincapie,es,2023-03-30T14:08:00Z,,3,neutral
 desde hace anos las puertas de la bundesliga han estado abiertas para jugadores latinoamericanos y especialmente el bayerleverkusen ha tenido historicamente muy buenos jugadores brasilenos argentinos chilenos y ahora tenemos ecuatorianos con hincapie,hincapie,es,2023-03-28T17:56:34Z,,5,positiv
en el primero de los goles el arquero moises ramirez cometio un error en la salida y sus rivales definieron a puerta vacia en el segundo despues de que piero hincapie regalase el balon en su cancha se amplio el marcador,hincapie,es,2023-03-28T16:39:18Z,,1,negativ
ecuador se impuso a australia ecuador hernan galindez angelo preciado vier arreaga m felix torres william pacho hincapie pervis estupinan jhegson mendez angel mena m moises caicedo alan franco mourinho cifuentes m junior sornoza marco angulo m y kevin rodriguez michael estrada m ,hincapie,es,2023-03-28T12:45:33Z,,1,negativ
hincapie y felix torres le hicieron compania la alineacion de le permitio ingresar en la alineacion,hincapie,es,2023-03-28T11:19:22Z,,5,positiv
 ecuador hernan galindez arquero felix torres hincapie y william pacho defensas pervis estupinan angelo preciado vier arreaga moises caicedo jhegson mendez angel mena alan franco y junior sornoza marco angulo volantes kevin rodriguez michael estrada delantero australia joe gaucci arquero milos degenek bailey wright thomas deng aziz behich defensas jackson irvine connor metcalfe riley mcgree cameron devlin craig goodwin garang kuol volantes brandon borello jason cumming delantero ,hincapie,es,2023-03-28T05:06:00Z,,1,negativ
 segun informacion del periodista stalin cobena felix sanchez ensayo en los entrenamientos con la siguiente alineacion hernan galindez angelo preciado felix torres hincapie y pervis estupinan moises caicedo jhegson mendez alan franco mourinho cifuentes y junior sornoza michael estrada entre las novedades en relacion con el primer once que presento ante australia se encuentra la inclusion de hernan galindez arquero que jugo como titular el mundial qatar ,hincapie,es,2023-03-27T21:14:46Z,,4,neutral
el marcador final fue de en contra de los ecuatorianos los jugadores que estuvieron presentes en aquel compromiso fueron moises ramirez angelo preciado felix torres hincapie pervis estupinan mourinho cifuentes moises caicedo jhegson mendez jeremy sarmiento michael estrada y angel mena como titulares,hincapie,es,2023-03-27T20:25:28Z,,3,neutral
el arquero moises ramirez salio mal en el primer tanto y en el segundo hincapie regalo la pelota al rival,hincapie,es,2023-03-26T19:10:54Z,,1,negativ
moises ramirez y hincapie fallaron en las acciones de gol de los locales,hincapie,es,2023-03-24T11:58:53Z,,1,negativ
 moises ramire pervis estupinan hincapie felix torres angelo preciado mourinho cifuentes moises caicedo jhegson mendez jeremy sarmiento michael estrada y angel mena fueron los titulares,hincapie,es,2023-03-24T11:45:04Z,,1,negativ
 el segundo tanto de los australianos fue producto de un error en la salida del defensa hincapie,hincapie,es,2023-03-24T11:40:39Z,,1,negativ
 la seleccion de ecuador pese a estar perdiendo en el marcador fue regular australia en el partido que se jugo en el commbank stadium en sindey sin embargo esto se vio afectada por los errores que tuvo el equipo en la zona baja que provoco dos goles de los socceroos para que esten ganando momentaneamente a ecuador el primero fue un error de moises ramirez en salida en un balon parado que termino en gol de jackson irvine mientras que el segundo error que termino en gol fue a los minutos piero hincapie perdio el esferico en el area ante jackson irvine que termino habilitando a awer mabil y este con un bombazo rompio el arco defendido por el guardameta de independiente del valle que fallo en primera instancia,hincapie,es,2023-03-24T10:18:17Z,,2,neutral
a el lo acompanaban sus companeros angel mena jeremy sarmiento y moises caicedo hincapie hincapie se escuchaba pedir a los gritos para que se acerque hincapie otra de las figuras de la escuadra nacional,hincapie,es,2023-03-23T01:45:47Z,,3,neutral
 angelo preciado genk mourinho hurtado red bull bragantino felix torres santos laguna hincapie bayerleverkusen william pacho royal antwerp pervis estupinan brighton hove albion diego palacios lafc vier arreaga seattle sounders jhegson mendez sao paulo moises caicedo brighton hove albion alan franco talleres de cordoba mourinho cifuentes lafc angel mena leon junior sornoza independiente del valle ale nder alvarado liga de quito gonzalo plata valladolid jeremy sarmiento brighton hove albion ,hincapie,es,2023-03-20T04:16:50Z,,1,negativ
el bayerleverkusen del ecuatoriano hincapie gano al bayern munich en la bundesliga,hincapie,es,2023-03-19T19:04:34Z,,5,positiv
 asi se conocio que el rival del bayerleverkusen donde milita el ecuatoriano hincapie sera el saint gilloise belga la gran revelacion que esta haciendo historia esta campana,hincapie,es,2023-03-17T13:38:28Z,,5,positiv
 hincapie bayerleverkusen william pacho royal amberes ,hincapie,es,2023-03-17T05:00:00Z,,5,positiv
el elenco del ecuatoriano hincapie supero al ferencvaros de hungria este de marzo del ,hincapie,es,2023-03-16T22:00:13Z,,5,positiv
 en la convocatoria constan nombres como moises caicedo mediocentro del brighton ingles y hincapie zaguero del bayerleverkusen de alemania y angelo preciado lateral derecho del genk de belgica tambien van pervis estupinan lateral izquierdo del brighton ingles y gonzalo plata atacante del valladolid de espana,hincapie,es,2023-03-16T21:40:46Z,,1,negativ
 angelo preciado genk mourinho hurtado red bull bragantino felix torres santos laguna hincapie bayerleverkusen william pacho royal antwerp pervis estupinan brighton hove albion diego palacios la fc vier arreaga seattle sounders ub carlos gruezo san mourinho earthquakes jhegson mendez sao paulo moises caicedo brighton hove albion alan franco talleres de cordoba mourinho cifuentes la fc angel mena leon junior sornoza independiente del valle ale nder alvarado liga de quito gonzalo plata valladolid jeremy sarmiento brighton hove albion ub ,hincapie,es,2023-03-16T21:29:35Z,,1,negativ
 defensas angelo preciado genk belgica mourinho hurtado red bull bragantino brasil felix torres santos laguna mexico hincapie bayerleverkusen alemania william pacho antwerp belgica pervis estupinan brighton inglaterra diego palacios los angeles fc eeuu y vier arreaga seattle sounders eeuu ,hincapie,es,2023-03-16T21:20:37Z,,3,neutral
 en la lista de sanchez resaltan tambien otros cracks ecuatorianos que se destacan en equipos de europa como hincapie pervis estupinan y otros,hincapie,es,2023-03-16T20:19:38Z,,2,neutral
el fenerbahce de enner valencia y el bayerleverkusen de hincapie jugaran los partidos de octavos de final de la uefa europaleague este jueves de marzo de ,hincapie,es,2023-03-16T17:06:27Z,,4,neutral
 tal es el caso del volante de contencion moises caicedo brighton el zaguero hincapie bayerleverkusen y el atacante gonzalo plata valladolid ,hincapie,es,2023-03-13T18:50:57Z,,1,negativ
el ecuatoriano piero hincapie jugo los minutos el apretado triunfo del bayerleverkusen ante el werder bremen,hincapie,es,2023-03-12T18:51:09Z,,5,positiv
el partido de ida de los ocatvos de final de la uefa europaleague fue fructifero para el bayer bayerleverkusen y hincapie tras la victoria de ante el ferencvaros de hungria,hincapie,es,2023-03-09T20:02:02Z,,5,positiv
enner valencia y hincapie jugaran los dieciseisavos de final de la uefa europaleague,hincapie,es,2023-03-09T15:00:45Z,,5,positiv
se destacan gonzalo plata y hincapie que tendran actividad con sus respectivos equipos,hincapie,es,2023-03-03T16:14:56Z,,4,neutral
hincapie estuvo inactivo este fin de semana con su equipo el bayerleverkusen que empato en su visita al friburgo,hincapie,es,2023-02-26T17:11:43Z,,1,negativ
 en los ultimos cinco anos independiente del valle ha exportado grandes futbolistas algunos de ellos ya estan destacando en las mejores ligas de europa y otros recien empiezan a labrar su camino en el viejo continente moises caicedo y hincapie son dos futbolistas surgidos en idv que no superan los anos y ya son figuras en sus respectivos equipos el nino moi es un referente en el mediocampo del brighton equipo sensacion de la premier league y el reciente mercado de invierno el arsenal estuvo dispuesto a pagar usd millones por hacerse con sus servicios mientras que hincapie es uno de los pilares defensivos en el bayerleverkusen,hincapie,es,2023-02-26T16:07:03Z,,5,positiv
 que ocurrio quien si jugara este fin de semana es el bayer bayerleverkusen de hincapie el domingo de febrero visitara al friburgo con la obligacion de sacar un resultado positivo que les permita recuperar terreno en la tabla de posiciones de la bundesliga,hincapie,es,2023-02-24T20:23:05Z,,5,positiv
los seleccionados ecuatorianos enner valencia y hincapie ya conocen los clubes que enfrentaran en la europaleague,hincapie,es,2023-02-24T14:10:35Z,,5,positiv
el ecuatoriano hincapie sigue brillando en el mejor futbol del mundo,hincapie,es,2023-02-23T22:04:18Z,,5,positiv
el ecuatoriano hincapie fue titular en la visita del bayerleverkusen al monaco en la europaleague este de febrero del ,hincapie,es,2023-02-23T20:55:47Z,,3,neutral
y la tempera sobre tabla la giganta de formato monumental dedicada a demeter y con clara reminiscencia en hincapie della francesca cuya intuicion sera confirmada poco despues por la diosa blanca de andrich graves que tras anos de investigacion afirmo la existencia de un matriarcado universal anterior al borrado patriarcal,hincapie,es,2023-02-18T01:10:45Z,,4,neutral
el ecuatoriano hincapie fue titular en el partido,hincapie,es,2023-02-16T22:09:36Z,positiv,4,neutral
varios de los jugadores como hincapie moises caicedo y gonzalo plata se convirtieron en figuras de la tri con el estratega,hincapie,es,2023-02-14T15:58:38Z,,4,neutral
el que mas se temia el posible traspaso del ecuatoriano hincapie del bayerleverkusen al chelsea no paso de ser un rumor,hincapie,es,2023-02-03T10:58:00Z,,1,negativ
 en la seleccion absoluta que participo en el mundial de qatar salieron de la cantera independentista el portero moises ramirez los defensas jackson porozo william pacho angelo preciado y hincapie los centrocampistas moises caicedo alan franco y jhegson mendez y el extremo gonzalo plata,hincapie,es,2023-02-02T21:53:12Z,,3,neutral
 familiar de hincapie fue secuestrado en esmeraldas una mujer embarazada figura entre los asesinados en balacera en montanita ,hincapie,es,2023-05-28T05:51:35Z,,1,negativ
el bayerleverkusen y el ecuatoriano hincapie culminaron una destacada campana en la bundesliga con una clasificacion a la uefa conference league para la siguiente temporada un premio que a primera vista sabe a poco por la calidad del plantel con el que cuentan,hincapie,es,2023-05-27T18:09:41Z,,4,neutral
el jugador ecuatoriano hincapie no es parte del equipo del bayerleverkusen que visita al bochum este de mayo del en la ultima jornada de la bundesliga,hincapie,es,2023-05-27T14:44:54Z,,1,negativ
un primo del futbolista ecuatoriano hincapie fue secuestrado en esmeraldas,hincapie,es,2023-05-26T22:59:28Z,negativ,1,negativ
 entre los cientos de comentarios tambien se vieron los mensajes de otras figuras ecuatorianas del balompie como hincapie junior sornoza beder caicedo ,hincapie,es,2023-05-24T21:50:31Z,,3,neutral
hincapie dio una asistencia y luego salio expulsado,hincapie,es,2023-05-21T21:25:07Z,negativ,1,negativ
en la ida en paises bajos perdio y en la vuelta gano por lo que el partido se fue al alargue y la roma lo termino ganado finalmente en semifinales elimino al bayer bayerleverkusen del ecuatoriano piero hincapie en una llave que sufrio mucho ya que el conjunto rival fu superior en toda la eliminatoria,hincapie,es,2023-05-18T22:36:21Z,,3,neutral
